name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Gap angle,cos(gap angle),UAV Speed,UAV Payload,Final UAV Speed
"Birmingham, England, United Kingdom",6/16/2022,22.3,22.3,14.3,60.54,0,38.1,,0,0,17.40,11.50,188.3,1012.7,100,24.1,446,1.6,4,10,Overcast,cloudy,,246,-0.006319845573,22.36986897,4.738487723,21.56116747
"Birmingham, England, United Kingdom",6/16/2022,23.4,23.4,15.4,60.8,0,38.1,,0,0,20.40,14.40,201.9,1012.3,99.9,24.1,587,2.1,6,10,Overcast,cloudy,,61,-0.02072169615,23.66042666,9.093248013,21.81483233
"Birmingham, England, United Kingdom",6/16/2022,24.6,24.6,16.6,61.06,0,38.1,,0,0,23.40,17.30,215.6,1012,99.9,24.1,728,2.6,7,10,Overcast,cloudy,,103,0.01650917092,26.93797938,2.137703629,26.94283198
"Birmingham, England, United Kingdom",6/16/2022,24.9,24.9,15.9,57.72,0,38.1,,0,0,26.50,19.70,213.9,1011.7,77,24.1,725,2.6,7,10,Partially cloudy,partly-cloudy-day,,352,0.6133924313,29.63649019,3.255679985,45.41716347
"Birmingham, England, United Kingdom",6/16/2022,25.2,25.2,15.4,54.56,0,38.1,,0,0,29.60,22.10,212.1,1011.3,54.1,24.1,722,2.6,7,10,Partially cloudy,partly-cloudy-day,,242,0.1587905577,21.87275813,14.45901495,24.52860155
"Birmingham, England, United Kingdom",6/16/2022,25.5,25.5,14.8,51.57,0.2,38.1,rain,0,0,32.80,24.50,210.4,1011,31.2,24.1,719,2.6,7,10,Partially cloudy,partly-cloudy-day,,237,0.4209574048,29.9706614,12.94137459,41.38497652
"Birmingham, England, United Kingdom",6/16/2022,24.8,24.8,15,54.58,0,38.1,,0,0,36.10,23.80,211,1011,22.5,24.1,647.3,2.3,6,10,Partially cloudy,partly-cloudy-day,,132,-0.3348233852,24.365247,4.71544887,12.40321181
"Birmingham, England, United Kingdom",6/16/2022,24.1,24.1,15.2,57.78,0,38.1,,0,0,39.50,23.00,211.5,1011,13.7,24.1,575.7,2.1,6,10,Clear,clear-day,,24,0.6067156529,21.46173801,12.89218305,39.97037848
"Birmingham, England, United Kingdom",6/16/2022,23.4,23.4,15.5,61.17,0,38.1,,0,0,42.80,22.30,212.1,1011,5,24.1,504,1.8,5,10,Clear,clear-day,,127,0.8048269734,26.64537599,2.785999279,53.29542937
"Birmingham, England, United Kingdom",6/16/2022,21.7,21.7,15.1,65.98,0,9.5,,0,0,45.00,21.80,213,1011.3,36.7,24.1,367.3,1.3,4,10,Partially cloudy,partly-cloudy-day,,264,-0.7757866015,28.6623697,8.87383406,0.7334463525
"Birmingham, England, United Kingdom",6/16/2022,20.1,20.1,14.7,71.25,0,9.5,,0,0,47.20,21.40,213.9,1011.7,68.3,24.1,230.7,0.8,2,10,Partially cloudy,partly-cloudy-day,,228,0.7677492037,26.40805543,0.2012452124,52.47800881
"Birmingham, England, United Kingdom",6/16/2022,18.5,18.5,14.4,77.03,0,9.5,,0,0,49.30,20.90,214.8,1012,100,24.1,94,0.3,0,10,Overcast,cloudy,,333,-0.8239822871,21.81243458,11.603895,-7.942427165
"Birmingham, England, United Kingdom",6/16/2022,17.3,17.3,14.2,82.36,0,9.5,,0,0,45.40,19.30,213.4,1012,96.2,24.1,62.7,0.2,0,10,Overcast,cloudy,,164,-0.9999911242,21.50549683,3.795093823,-10.46021177
"Birmingham, England, United Kingdom",6/17/2022,16.1,16.1,14.1,88.12,0,9.5,,0,0,41.40,17.80,212,1012,92.4,24.1,31.3,0.1,0,10,Overcast,cloudy,,248,-0.9975332768,27.71926256,0.2883858132,-1.116732681
"Birmingham, England, United Kingdom",6/17/2022,14.9,14.9,14,94.35,0,9.5,,0,0,37.40,16.20,210.6,1012,88.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,195,0.3869000381,28.92967145,9.070932124,37.31152498
"Birmingham, England, United Kingdom",6/17/2022,14.7,14.7,13.8,94.75,0,4.8,,0,0,37.70,16.20,208.3,1012,92.4,24.1,0,,0,10,Overcast,cloudy,,16,0.8181657762,22.28210834,13.97823147,41.69559674
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,13.7,95.15,0,4.8,,0,0,37.90,16.20,206.1,1012,96.2,24.1,0,,0,10,Overcast,cloudy,,313,0.2012907089,21.64979342,13.59588175,24.98531804
"Birmingham, England, United Kingdom",6/17/2022,14.3,14.3,13.6,95.56,0,4.8,,0,0,38.20,16.20,203.8,1012,100,24.1,0,,0,10,Overcast,cloudy,,195,0.3869000381,20.10390914,14.21909735,28.41213606
"Birmingham, England, United Kingdom",6/17/2022,14.3,14.3,12.5,88.94,0,4.8,,0,0,39.80,16.60,204.6,1012,100,24.1,4.3,0,0,10,Overcast,cloudy,,187,0.0908506772,24.00996401,4.915058527,25.69678997
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,11.5,82.73,0,4.8,,0,0,41.50,16.90,205.3,1012,100,24.1,8.7,0,0,10,Overcast,cloudy,,171,-0.4982736626,25.36205154,12.4213625,9.319858387
"Birmingham, England, United Kingdom",6/17/2022,14.5,14.5,10.5,76.91,0,4.8,,0,0,43.20,17.30,206.1,1012,100,24.1,13,0,0,10,Overcast,cloudy,,184,0.7237914356,28.31322157,12.78968732,46.76925685
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,11.4,82.19,0,4.8,,0,0,42.80,17.90,208.7,1012.3,100,24.1,17.3,0,0,10,Overcast,cloudy,,119,0.5884112789,27.89382995,6.715392139,43.901781
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,12.4,87.78,0,4.8,,0,0,42.50,18.50,211.2,1012.7,100,24.1,21.7,0.1,0,10,Overcast,cloudy,,339,-0.3641072875,29.50814509,7.413877474,17.18195872
"Birmingham, England, United Kingdom",6/17/2022,14.4,14.4,13.4,93.72,0.3,4.8,rain,0,0,42.10,19.10,213.8,1013,100,24.1,26,0.1,0,10,Overcast,cloudy,,168,0.9889300544,21.02008399,10.83457899,49.50670028
"Birmingham, England, United Kingdom",6/17/2022,15.2,15.2,13.8,90.96,0,4.8,,0,0,40.10,19.20,218.8,1013,100,24.1,58,0.2,1,10,Overcast,cloudy,,66,0.5767046969,28.04696095,1.794450589,44.95881268
"Birmingham, England, United Kingdom",6/17/2022,16.1,16.1,14.2,88.31,0,4.8,,0,0,38.00,19.30,223.9,1013,100,24.1,90,0.3,1,10,Overcast,cloudy,,182,-0.632628257,29.86684922,8.94792606,9.456790182
"Birmingham, England, United Kingdom",6/17/2022,17,17,14.6,85.77,0,4.8,,0,0,36.00,19.40,228.9,1013,100,24.1,122,0.4,1,10,Overcast,cloudy,,277,0.9229346707,20.90022381,12.31049638,45.9611858
"Birmingham, England, United Kingdom",6/17/2022,17.2,17.2,14.8,85.79,0,19,,0,0,34.90,19.40,227.5,1013,100,24.1,146.3,0.5,1,10,Overcast,cloudy,,86,0.1504654149,25.39083646,13.36768832,27.44917863
"Birmingham, England, United Kingdom",6/17/2022,17.4,17.4,15,85.82,0,19,,0,0,33.80,19.40,226.2,1013,100,24.1,170.7,0.6,2,10,Overcast,cloudy,,54,-0.8791741424,29.1991987,1.462664526,3.924245541
"Birmingham, England, United Kingdom",6/17/2022,17.7,17.7,15.3,85.84,0.2,19,rain,0,0,32.80,19.40,224.8,1013,100,24.1,195,0.7,2,10,Overcast,cloudy,,108,0.5458943453,24.66735765,14.31762908,37.68394526
"Birmingham, England, United Kingdom",6/17/2022,17.4,17.4,15.1,86.37,0,19,,0,0,33.60,18.80,227.5,1013,76,24.1,167.7,0.6,2,10,Partially cloudy,partly-cloudy-day,,334,-0.2194902735,26.24597158,9.819401955,18.43231787
"Birmingham, England, United Kingdom",6/17/2022,17.2,17.2,15,86.91,0,19,,0,0,34.40,18.20,230.3,1013,52,24.1,140.3,0.5,1,10,Partially cloudy,partly-cloudy-day,,245,0.6748724645,29.61252803,13.45498356,45.43757842
"Birmingham, England, United Kingdom",6/17/2022,17,17,14.9,87.44,0.5,19,rain,0,0,35.30,17.60,233,1013,28,24.1,113,0.4,1,10,Partially cloudy,partly-cloudy-day,,47,-0.8489859779,28.80219044,11.74551006,3.602893949
"Birmingham, England, United Kingdom",6/17/2022,16.1,16.1,14.4,89.27,0,14.3,,0,0,35.30,17.30,231.6,1013,20.3,24.1,103.3,0.4,1,10,Partially cloudy,partly-cloudy-day,,244,0.9965663655,26.69490576,3.69483499,52.67075222
"Birmingham, England, United Kingdom",6/17/2022,15.3,15.3,13.9,91.16,0,14.3,,0,0,35.30,16.90,230.1,1013,12.7,24.1,93.7,0.3,1,10,Clear,clear-day,,72,-0.9268094067,26.16558581,4.719114532,0.9439849595
"Birmingham, England, United Kingdom",6/17/2022,14.5,14.5,13.4,93.11,0.5,14.3,rain,0,0,35.30,16.60,228.7,1013,5,24.1,84,0.3,0,10,Clear,clear-night,,344,0.8229817705,29.51122616,1.049274334,50.72302759
"Birmingham, England, United Kingdom",6/17/2022,13.8,13.8,12.8,93.69,0,14.3,,0,0,34.90,15.80,224.9,1013,28.9,24.1,56,0.2,0,10,Partially cloudy,partly-cloudy-night,,57,0.1729941423,28.00066418,3.202239815,31.74822863
"Birmingham, England, United Kingdom",6/18/2022,13.1,13.1,12.2,94.27,0,14.3,,0,0,34.60,15.10,221,1013,52.7,24.1,28,0.1,0,10,Partially cloudy,partly-cloudy-night,,358,-0.9087027755,24.67881219,8.234756144,1.207736784
"Birmingham, England, United Kingdom",6/18/2022,12.5,12.5,11.7,94.87,0,14.3,,0,0,34.20,14.40,217.2,1013,76.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,178,0.5070826011,22.04413141,7.407991443,32.88784248
"Birmingham, England, United Kingdom",6/18/2022,12.3,12.3,11.5,94.86,0,14.3,,0,0,32.60,13.40,209.1,1012,84.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,171,-0.4982736626,22.31209416,1.648193878,11.05295869
"Birmingham, England, United Kingdom",6/18/2022,12.1,12.1,11.3,94.85,0,14.3,,0,0,31.10,12.50,201.1,1011,92.2,24.1,0,,0,10,Overcast,cloudy,,147,-0.9915208992,24.40078272,4.91849365,2.973321044
"Birmingham, England, United Kingdom",6/18/2022,11.9,11.9,11.1,94.85,0,14.3,,0,0,29.50,11.50,193,1010,100,24.1,0,,0,10,Overcast,cloudy,,91,0.4285858974,23.53723553,2.003652423,31.52735091
"Birmingham, England, United Kingdom",6/18/2022,12.8,12.8,11.8,94.05,0,14.3,,0,0,34.70,14.40,190.6,1009.3,99.9,24.1,9,0,0,10,Overcast,cloudy,,247,-0.6841456315,27.33222867,10.45122201,9.237578351
"Birmingham, England, United Kingdom",6/18/2022,13.7,13.7,12.6,93.27,0,14.3,,0,0,39.80,17.30,188.2,1008.7,99.8,24.1,18,0.1,0,10,Overcast,cloudy,,255,-0.4323887655,24.84814584,14.35444663,10.39508964
"Birmingham, England, United Kingdom",6/18/2022,14.6,14.6,13.4,92.51,0,14.3,,0,0,45.00,20.20,185.8,1008,99.7,24.1,27,0.1,0,10,Overcast,cloudy,,112,-0.4116925299,25.27551486,7.88063988,10.68489047
"Birmingham, England, United Kingdom",6/18/2022,14.9,14.9,14,93.94,0,19,,0,0,45.60,21.70,190.9,1007.3,99.8,17.7,28,0.1,0,10,Overcast,cloudy,,184,0.7237914356,28.56642327,14.90686728,50.24615882
"Birmingham, England, United Kingdom",6/18/2022,15.3,15.3,14.6,95.39,0,19,,0,0,46.20,23.30,195.9,1006.7,99.9,11.4,29,0.1,0,10,Overcast,cloudy,,286,0.9989577808,28.77434864,14.61484092,61.56914493
"Birmingham, England, United Kingdom",6/18/2022,15.7,15.7,15.2,96.84,0.2,19,rain,0,0,46.80,24.80,201,1006,100,5,30,0.1,0,10,Overcast,cloudy,,334,-0.2194902735,28.84054148,12.82787964,18.18808085
"Birmingham, England, United Kingdom",6/18/2022,16.5,16.5,15,90.66,0,19,,0,0,47.40,26.30,211.5,1005.7,71.4,9.4,120.3,0.4,1,10,Partially cloudy,partly-cloudy-day,,189,-0.9859964801,26.43140898,0.05537273636,-11.98871736
"Birmingham, England, United Kingdom",6/18/2022,17.4,17.4,14.8,84.9,0,19,,0,0,48.00,27.70,221.9,1005.3,42.9,13.7,210.7,0.8,2,10,Partially cloudy,partly-cloudy-day,,223,-0.9948523567,27.26562528,0.1355047092,-13.06653298
"Birmingham, England, United Kingdom",6/18/2022,18.3,18.3,14.7,79.53,1,19,rain,0,0,48.60,29.20,232.4,1005,14.3,18.1,301,1.1,3,10,Clear,clear-day,,75,0.8701515115,26.6714635,12.06909441,61.22522408
"Birmingham, England, United Kingdom",6/18/2022,18.8,18.8,13.3,70.39,0,38.1,,0,0,46.10,29.30,233.8,1004.7,27.8,19.9,416,1.5,4,10,Partially cloudy,partly-cloudy-day,,41,0.7078511947,22.74048079,12.57221405,50.28732192
"Birmingham, England, United Kingdom",6/18/2022,19.3,19.3,11.9,62.26,0,38.1,,0,0,43.60,29.40,235.3,1004.3,41.3,21.7,531,1.9,5,10,Partially cloudy,partly-cloudy-day,,59,0.9952704761,27.72340013,8.344711387,67.02828418
"Birmingham, England, United Kingdom",6/18/2022,19.9,19.9,10.6,55.02,0.5,38.1,rain,0,0,41.00,29.50,236.7,1004,54.8,23.5,646,2.3,6,10,Partially cloudy,partly-cloudy-day,,160,0.9876446122,28.17540903,9.542843785,66.33025626
"Birmingham, England, United Kingdom",6/18/2022,19,19,10.3,56.92,0,38.1,,0,0,40.90,27.40,235.3,1003.7,37.6,23.7,593,2.1,6,10,Partially cloudy,partly-cloudy-day,,284,0.1219282998,25.87269776,12.34878066,28.41506099
"Birmingham, England, United Kingdom",6/18/2022,18.2,18.2,10,58.91,0,38.1,,0,0,40.80,25.20,233.9,1003.3,20.5,23.9,540,2,5,10,Partially cloudy,partly-cloudy-day,,313,0.2012907089,26.35125337,10.5529918,31.762678
"Birmingham, England, United Kingdom",6/18/2022,17.4,17.4,9.8,60.98,0.2,38.1,rain,0,0,40.70,23.00,232.5,1003,3.3,24.1,487,1.8,5,10,Clear,clear-day,,145,0.0537171539,27.69842718,13.22617274,27.0753702
"Birmingham, England, United Kingdom",6/18/2022,15.6,15.6,9.2,65.55,0,9.5,,0,0,40.10,21.50,229.8,1003.3,3.1,24.1,356.3,1.3,4,10,Clear,clear-day,,114,-0.9401460535,27.9918986,0.0246842202,-2.291780242
"Birmingham, England, United Kingdom",6/18/2022,13.9,13.9,8.6,70.54,0,9.5,,0,0,39.50,19.90,227.1,1003.7,2.9,24.1,225.7,0.8,2,10,Clear,clear-day,,67,0.9782398586,22.09100768,3.78220077,51.31804235
"Birmingham, England, United Kingdom",6/18/2022,12.2,12.2,8.1,76.03,0,9.5,,0,0,38.90,18.40,224.4,1004,2.7,24.1,95,0.3,0,10,Clear,clear-night,,126,0.9937681166,23.99003418,13.66574963,50.41140166
"Birmingham, England, United Kingdom",6/18/2022,11.2,11.2,7.9,79.77,0,9.5,,0,0,40.10,18.40,224.1,1004,1.8,24.1,63.3,0.2,0,10,Clear,clear-night,,1,0.7336545585,26.65527397,9.246311428,46.36650574
"Birmingham, England, United Kingdom",6/19/2022,10.3,10.3,7.7,83.73,0,9.5,,0,0,41.30,18.40,223.8,1004,0.9,24.1,31.7,0.1,0,10,Clear,clear-night,,122,-0.9991412226,27.91670614,4.109640907,-2.250050678
"Birmingham, England, United Kingdom",6/19/2022,9.4,6.7,7.5,87.92,0,9.5,,0,0,42.50,18.40,223.5,1004,0,24.1,0,,0,10,Clear,clear-night,,143,0.9997394112,21.35081362,4.443134902,50.45821098
"Birmingham, England, United Kingdom",6/19/2022,8.7,6,7,89.07,0,23.8,,0,0,41.30,17.00,218.8,1003.7,0.5,24.1,0,,0,10,Clear,clear-night,,14,-0.5107094864,24.30252213,11.06464025,8.196119049
"Birmingham, England, United Kingdom",6/19/2022,7.9,5.3,6.5,90.25,0,23.8,,0,0,40.10,15.70,214.2,1003.3,1,24.1,0,,0,10,Clear,clear-night,,240,-0.9722720382,29.52718773,3.612948075,3.141417422
"Birmingham, England, United Kingdom",6/19/2022,7.3,4.6,6,91.45,0,23.8,,0,0,38.90,14.40,209.5,1003,1.5,24.1,0,,0,10,Clear,clear-night,,35,0.5266257059,27.71210653,3.566004186,40.10643769
"Birmingham, England, United Kingdom",6/19/2022,8.1,5.5,6.1,86.8,0,23.8,,0,0,39.00,16.00,211.3,1003,1,24.1,23.3,0.1,0,10,Clear,clear-day,,224,-0.6610185216,23.90089634,7.241779685,5.287465706
"Birmingham, England, United Kingdom",6/19/2022,9,6.4,6.2,82.43,0,23.8,,0,0,39.10,17.50,213,1003,0.5,24.1,46.7,0.2,0,10,Clear,clear-day,,92,0.9283833894,20.00953026,6.82169082,45.03835939
"Birmingham, England, United Kingdom",6/19/2022,9.9,7.3,6.3,78.3,0,23.8,,0,0,39.20,19.10,214.8,1003,0,24.1,70,0.3,1,10,Clear,clear-day,,357,-0.9503363884,27.4254734,10.92732395,-2.670535665
"Birmingham, England, United Kingdom",6/19/2022,11.4,11.4,5.9,69.09,0,38.1,,0,0,37.90,20.90,217.9,1002.7,2.7,24.1,205.3,0.8,2,10,Clear,clear-day,,43,0.7584409716,21.25326024,0.9011050179,44.65194594
"Birmingham, England, United Kingdom",6/19/2022,12.9,12.9,5.6,61.04,0,38.1,,0,0,36.60,22.70,221,1002.3,5.3,24.1,340.7,1.2,3,10,Clear,clear-day,,294,0.966227387,27.76376501,13.5508546,56.63120853
"Birmingham, England, United Kingdom",6/19/2022,14.5,14.5,5.3,53.99,0,38.1,,0,0,35.30,24.50,224.1,1002,8,24.1,476,1.7,5,10,Clear,clear-day,,92,0.9283833894,28.84316434,3.815588972,59.60503393
"Birmingham, England, United Kingdom",6/19/2022,14.9,14.9,5.7,54.09,0,38.1,,0,0,35.80,25.60,223.5,1001.3,32.9,22.9,580.7,2.1,6,10,Partially cloudy,partly-cloudy-day,,280,-0.271910817,29.4263977,4.612051525,18.96160208
"Birmingham, England, United Kingdom",6/19/2022,15.3,15.3,6.1,54.2,0,38.1,,0,0,36.20,26.60,222.9,1000.7,57.8,21.6,685.3,2.4,7,10,Partially cloudy,partly-cloudy-day,,133,0.3946564838,20.50406088,5.167225027,34.11013556
"Birmingham, England, United Kingdom",6/19/2022,15.7,15.7,6.5,54.3,0.3,38.1,rain,0,0,36.70,27.70,222.3,1000,82.7,20.4,790,2.8,8,10,Partially cloudy,partly-cloudy-day,,295,0.8839839705,21.24308544,8.762114398,53.15067704
"Birmingham, England, United Kingdom",6/19/2022,15.4,15.4,6.9,56.66,0,33.3,,0,0,35.00,26.00,226.7,999.7,86.6,16.7,721,2.6,7,10,Partially cloudy,partly-cloudy-day,,340,-0.9000071265,27.72122925,2.146353128,-4.486245241
"Birmingham, England, United Kingdom",6/19/2022,15.2,15.2,7.3,59.11,0,33.3,,0,0,33.40,24.40,231.1,999.3,90.6,13.1,652,2.3,7,10,Overcast,cloudy,,329,0.7279025706,24.24038208,14.82414519,46.09692023
"Birmingham, England, United Kingdom",6/19/2022,15,15,7.7,61.66,1.3,33.3,rain,0,0,31.70,22.70,235.5,999,94.5,9.4,583,2.1,6,10,Overcast,cloudy,,5,-0.8287275724,25.79044563,10.49491107,-1.840442955
"Birmingham, England, United Kingdom",6/19/2022,13.9,13.9,8.2,68.66,0,33.3,,0,0,31.30,21.00,245.8,999.3,96,14.3,511,1.8,5,10,Overcast,cloudy,,332,-0.9895464486,28.17365781,11.38626946,-3.015233264
"Birmingham, England, United Kingdom",6/19/2022,12.8,12.8,8.8,76.48,0,33.3,,0,0,31.00,19.30,256,999.7,97.5,19.2,439,1.6,4,10,Overcast,cloudy,,45,-0.591812726,25.81202597,0.7384592925,9.364497887
"Birmingham, England, United Kingdom",6/19/2022,11.8,11.8,9.4,85.23,1.5,33.3,rain,0,0,30.60,17.60,266.3,1000,99,24.1,367,1.3,4,10,Overcast,cloudy,,187,0.0908506772,24.77160112,8.594548018,25.69350834
"Birmingham, England, United Kingdom",6/19/2022,10.9,10.9,8.7,86.1,0,4.8,,0,0,33.40,17.20,254.8,1000.3,99.3,24.1,269.3,1,3,10,Overcast,cloudy,,263,-0.1403837549,29.00477747,3.250154035,24.70978723
"Birmingham, England, United Kingdom",6/19/2022,10,10,7.9,86.99,0,4.8,,0,0,36.10,16.70,243.3,1000.7,99.7,24.1,171.7,0.6,2,10,Overcast,cloudy,,272,-0.5494195852,24.47381778,9.745848001,8.412662312
"Birmingham, England, United Kingdom",6/19/2022,9.2,6.7,7.3,87.9,0.1,4.8,rain,0,0,38.90,16.20,231.8,1001,100,24.1,74,0.3,0,10,Overcast,cloudy,,215,-0.9179953104,28.55771616,14.12994462,1.461424284
"Birmingham, England, United Kingdom",6/19/2022,8.9,6.2,7.1,88.68,0,4.8,,0,0,39.80,17.20,228.1,1001,100,24.1,49.3,0.2,0,10,Overcast,cloudy,,38,-0.9932896575,27.25774438,10.60648555,-2.309596071
"Birmingham, England, United Kingdom",6/20/2022,8.6,5.8,6.9,89.47,0,4.8,,0,0,40.80,18.10,224.4,1001,100,24.1,24.7,0.1,0,10,Overcast,cloudy,,241,-0.5544036162,22.94716932,6.65621916,5.854694378
"Birmingham, England, United Kingdom",6/20/2022,8.3,5.3,6.8,90.27,0,4.8,,0,0,41.80,19.10,220.7,1001,100,24.1,0,,0,10,Overcast,cloudy,,329,0.7279025706,29.64802643,6.96580133,50.29803682
"Birmingham, England, United Kingdom",6/20/2022,8.3,5.3,6.8,90.27,0,4.8,,0,0,42.10,19.60,221.1,1001,100,24.1,0,,0,10,Overcast,cloudy,,67,0.9782398586,23.95294335,12.74873386,52.08682444
"Birmingham, England, United Kingdom",6/20/2022,8.3,5.3,6.8,90.27,0,4.8,,0,0,42.50,20.00,221.4,1001,100,24.1,0,,0,10,Overcast,cloudy,,206,-0.9994548946,20.67384197,2.414613193,-10.98944538
"Birmingham, England, United Kingdom",6/20/2022,8.4,5.3,6.9,90.28,0,4.8,,0,0,42.80,20.50,221.8,1001,100,24.1,0,,0,10,Overcast,cloudy,,164,-0.9999911242,24.39438628,10.13400446,-9.181095902
"Birmingham, England, United Kingdom",6/20/2022,8.7,5.7,7.2,89.89,0,4.8,,0,0,40.70,20.40,225.3,1001.3,100,24.1,3.7,0,0,10,Overcast,cloudy,,126,0.9937681166,22.28780786,10.84068069,51.74916516
"Birmingham, England, United Kingdom",6/20/2022,9.1,6.2,7.4,89.51,0,4.8,,0,0,38.50,20.30,228.9,1001.7,100,24.1,7.3,0,0,10,Overcast,cloudy,,158,0.2318039625,24.41642272,4.249883941,30.81310894
"Birmingham, England, United Kingdom",6/20/2022,9.5,6.7,7.8,89.14,0.4,4.8,rain,0,0,36.40,20.20,232.4,1002,100,24.1,11,0,0,10,Overcast,cloudy,,144,0.7179513526,21.39069095,14.0153278,40.87233249
"Birmingham, England, United Kingdom",6/20/2022,10.6,10.6,7.9,83.57,0,23.8,,0,0,35.20,21.50,238.3,1002.3,99.4,21.4,96.7,0.3,1,10,Overcast,cloudy,,178,0.5070826011,20.68423063,9.496638276,35.04276737
"Birmingham, England, United Kingdom",6/20/2022,11.7,11.7,8.1,78.41,0,23.8,,0,0,34.00,22.80,244.2,1002.7,98.7,18.7,182.3,0.7,2,10,Overcast,cloudy,,217,0.3252042942,24.33207857,10.2499848,33.03627219
"Birmingham, England, United Kingdom",6/20/2022,12.9,12.9,8.3,73.61,0.4,23.8,rain,0,0,32.80,24.10,250.1,1003,98.1,16,268,1,3,10,Overcast,cloudy,,165,-0.7307850508,22.44671853,10.72865881,-3.170657111
"Birmingham, England, United Kingdom",6/20/2022,13.4,13.4,8.4,71.89,0,23.8,,0,0,33.40,24.50,251.4,1003.3,98.7,15.8,376.7,1.4,4,10,Overcast,cloudy,,39,-0.6501425387,22.69756779,14.50576342,-1.223776509
"Birmingham, England, United Kingdom",6/20/2022,13.9,13.9,8.5,70.22,0,23.8,,0,0,34.00,24.80,252.8,1003.7,99.4,15.5,485.3,1.7,5,10,Overcast,cloudy,,9,0.9044019057,29.61307655,13.4846142,57.59032245
"Birmingham, England, United Kingdom",6/20/2022,14.4,14.4,8.7,68.6,1.3,23.8,rain,0,0,34.60,25.20,254.1,1004,100,15.3,594,2.1,6,10,Overcast,cloudy,,68,0.8586755662,24.8733111,9.104800221,52.93483073
"Birmingham, England, United Kingdom",6/20/2022,14.5,14.5,8.6,67.7,0,23.8,,0,0,33.80,23.50,251.7,1004,99.9,16.7,544,1.9,5,10,Overcast,cloudy,,356,-0.4857344713,25.91944959,6.834308704,8.940156007
"Birmingham, England, United Kingdom",6/20/2022,14.6,14.6,8.5,66.82,0,23.8,,0,0,33.10,21.80,249.4,1004,99.8,18.2,494,1.8,5,10,Overcast,cloudy,,60,0.6641741462,28.73053864,3.114886291,48.48273228
"Birmingham, England, United Kingdom",6/20/2022,14.8,14.8,8.5,65.95,0.8,23.8,rain,0,0,32.40,20.20,247,1004,99.7,19.6,444,1.6,4,10,Overcast,cloudy,,186,0.7433654838,20.2664903,11.94709605,40.0990529
"Birmingham, England, United Kingdom",6/20/2022,14.4,14.4,8.5,67.54,0,23.8,,0,0,32.00,20.40,241.7,1004,83.8,20.5,400,1.4,4,10,Partially cloudy,partly-cloudy-day,,5,-0.8287275724,20.63385505,12.33913754,-5.050245279
"Birmingham, England, United Kingdom",6/20/2022,14.2,14.2,8.6,69.18,0,23.8,,0,0,31.70,20.60,236.3,1004,67.8,21.5,356,1.3,4,10,Partially cloudy,partly-cloudy-day,,290,-0.9942289348,29.36167711,6.988132932,-0.9024408958
"Birmingham, England, United Kingdom",6/20/2022,13.9,13.9,8.7,70.86,0.6,23.8,rain,0,0,31.30,20.90,231,1004,51.9,22.4,312,1.1,3,10,Partially cloudy,partly-cloudy-day,,237,0.4209574048,27.5918414,8.154755911,38.4078274
"Birmingham, England, United Kingdom",6/20/2022,12.6,12.6,8.6,76.79,0,4.8,,0,0,31.90,18.50,224.1,1004.3,44.2,23,238.7,0.8,2,10,Partially cloudy,partly-cloudy-day,,47,-0.8489859779,28.03763387,11.26311399,2.99500055
"Birmingham, England, United Kingdom",6/20/2022,11.3,11.3,8.6,83.28,0,4.8,,0,0,32.50,16.10,217.1,1004.7,36.4,23.5,165.3,0.6,2,10,Partially cloudy,partly-cloudy-day,,178,0.5070826011,26.88714013,1.2083773,39.23481139
"Birmingham, England, United Kingdom",6/20/2022,10.1,10.1,8.6,90.4,0.2,4.8,rain,0,0,33.10,13.70,210.2,1005,28.7,24.1,92,0.3,0,10,Partially cloudy,partly-cloudy-night,,40,0.0393295832,20.83024595,6.056872094,20.87553916
"Birmingham, England, United Kingdom",6/20/2022,10,10,8.4,89.38,0,4.8,,0,0,33.60,14.00,206.4,1005,52.5,24.1,61.3,0.2,0,10,Partially cloudy,partly-cloudy-night,,320,0.95088376,29.00242778,9.423412957,49.02341625
"Birmingham, England, United Kingdom",6/21/2022,10,8,8.2,88.38,0,4.8,,0,0,34.10,14.40,202.6,1005,76.2,24.1,30.7,0.1,0,10,Partially cloudy,partly-cloudy-night,,66,0.5767046969,20.53541807,8.353205034,32.94714871
"Birmingham, England, United Kingdom",6/21/2022,10,7.9,8,87.38,0,4.8,,0,0,34.60,14.80,198.8,1005,100,24.1,0,,0,10,Overcast,cloudy,,77,0.5579051607,29.56136697,7.125023929,41.56826929
"Birmingham, England, United Kingdom",6/21/2022,9.8,7.7,8.3,90.38,0,4.8,,0,0,33.60,15.10,197.2,1004.7,99.7,22,0,,0,10,Overcast,cloudy,,214,-0.9429841606,20.12436322,6.94868443,-3.506708735
